Codice_Comune,Nome_Comune,Popolazione,Superficie_Kmq,Anno,Totale_Incidenti,Feriti,Morti,Tasso_Incidenti_10k,Densita_Incidenti_Kmq
016197,Selvino,1974,6.5279,2021,3,3,0,15.2,0.46
016198,Seriate,25111,12.5348,2021,84,101,1,33.45,6.7
016199,Serina,2026,27.3384,2021,1,1,0,4.94,0.04
016200,Solto Collina,1769,11.757,2021,1,2,0,5.65,0.09
016201,Songavazzo,692,12.9447,2021,0,0,0,0.0,0.0
016202,Sorisole,9012,12.2515,2021,9,11,0,9.99,0.73
016203,Sotto il Monte Giovanni XXIII,4417,5.0233,2021,2,3,0,4.53,0.4
016204,Sovere,5205,18.0243,2021,5,6,0,9.61,0.28
016205,Spinone al Lago,976,1.9736,2021,3,4,0,30.74,1.52
016206,Spirano,5668,9.6107,2021,4,7,0,7.06,0.42
016207,Stezzano,13346,9.3738,2021,39,47,1,29.22,4.16
016208,Strozza,1065,3.825,2021,1,1,0,9.39,0.26
016209,Suisio,3743,4.5411,2021,2,2,0,5.34,0.44
016210,Taleggio,535,47.1257,2021,4,5,0,74.77,0.08
016211,Tavernola Bergamasca,2001,11.1708,2021,7,9,0,34.98,0.63
016212,Telgate,4948,8.3026,2021,6,8,0,12.13,0.72
016213,Terno d'Isola,8014,4.1331,2021,7,9,0,8.73,1.69
016214,Torre Boldone,8631,3.4836,2021,10,14,0,11.59,2.87
016215,Torre de' Busi,2170,8.9668,2021,3,3,1,13.82,0.33
016216,Torre de' Roveri,2467,2.6902,2021,1,1,0,4.05,0.37
016217,Torre Pallavicina,1091,10.6241,2021,1,1,0,9.17,0.09
016218,Trescore Balneario,9644,13.5138,2021,12,14,1,12.44,0.89
016219,Treviglio,30557,32.2198,2021,113,134,1,36.98,3.51
016220,Treviolo,10819,8.4874,2021,33,42,0,30.5,3.89
016221,Ubiale Clanezzo,1348,7.3454,2021,3,4,0,22.26,0.41
016222,Urgnano,9854,14.7781,2021,21,29,1,21.31,1.42
016223,Valbondione,988,96.8899,2021,1,1,0,10.12,0.01
016224,Valbrembo,4338,3.7966,2021,7,10,0,16.14,1.84
016225,Valgoglio,586,31.8905,2021,0,0,0,0.0,0.0
016226,Valleve,134,14.764,2021,0,0,0,0.0,0.0
016227,Valnegra,207,2.2302,2021,0,0,0,0.0,0.0
016229,Valtorta,251,30.8975,2021,0,0,0,0.0,0.0
016230,Vedeseta,188,19.2916,2021,0,0,0,0.0,0.0
016232,Verdellino,7475,3.8218,2021,17,19,0,22.74,4.45
016233,Verdello,8182,7.3439,2021,10,19,0,12.22,1.36
016234,Vertova,4467,15.6945,2021,8,11,1,17.91,0.51
016235,Viadanica,1118,5.4483,2021,1,1,0,8.94,0.18
016236,Vigano San Martino,1303,3.7561,2021,1,1,0,7.67,0.27
016237,Vigolo,576,12.3097,2021,1,1,0,17.36,0.08
016238,Villa d'Adda,4537,5.9822,2021,2,2,0,4.41,0.33
016239,Villa d'Almè,6587,6.486,2021,5,9,0,7.59,0.77
016240,Villa di Serio,6672,4.6029,2021,15,19,1,22.48,3.26
016241,Villa d'Ogna,1758,5.1595,2021,3,9,0,17.06,0.58
016242,Villongo,8103,6.0419,2021,8,9,0,9.87,1.32
016243,Vilminore di Scalve,1433,41.001,2021,2,3,0,13.96,0.05
016244,Zandobbio,2663,6.4317,2021,1,1,0,3.76,0.16
016245,Zanica,8602,14.9523,2021,22,29,0,25.58,1.47
016246,Zogno,8668,35.2123,2021,10,16,1,11.54,0.28
016247,Costa Serina,874,12.297,2021,1,1,0,11.44,0.08
016248,Algua,657,8.3232,2021,0,0,0,0.0,0.0
016249,Cornalba,290,9.2506,2021,2,2,0,68.97,0.22
016250,Medolago,2351,3.7995,2021,2,4,0,8.51,0.53
016251,Solza,2011,1.2277,2021,2,2,0,9.95,1.63
016252,Sant'Omobono Terme,3835,16.4334,2021,1,1,0,2.61,0.06
016253,Val Brembilla,4190,31.4376,2021,2,2,0,4.77,0.06
017001,Acquafredda,1513,9.5463,2021,5,7,0,33.05,0.52
017002,Adro,7131,14.2895,2021,19,31,0,26.64,1.33
017003,Agnosine,1636,13.5546,2021,2,2,0,12.22,0.15
017004,Alfianello,2396,13.7523,2021,1,1,0,4.17,0.07
017005,Anfo,444,23.8313,2021,3,3,0,67.57,0.13
017006,Angolo Terme,2338,30.5601,2021,1,2,0,4.28,0.03
017007,Artogne,3593,21.0191,2021,6,8,0,16.7,0.29
017008,Azzano Mella,3356,10.5695,2021,9,10,0,26.82,0.85
017009,Bagnolo Mella,12554,31.3457,2021,22,28,1,17.52,0.7
017010,Bagolino,3746,109.1983,2021,6,7,1,16.02,0.05
017011,Barbariga,2300,11.3363,2021,0,0,0,0.0,0.0
017012,Barghe,1143,5.4918,2021,1,1,0,8.75,0.18
017013,Bassano Bresciano,2326,9.4204,2021,2,4,0,8.6,0.21
017014,Bedizzole,12314,26.4434,2021,24,33,0,19.49,0.91
017015,Berlingo,2744,4.5925,2021,3,4,0,10.93,0.65
017016,Berzo Demo,1551,15.4633,2021,4,6,0,25.79,0.26
017017,Berzo Inferiore,2440,21.9148,2021,4,7,1,16.39,0.18
017018,Bienno,3760,46.8065,2021,6,8,0,15.96,0.13
017019,Bione,1313,17.287,2021,1,1,0,7.62,0.06
017020,Borgo San Giacomo,5334,29.5299,2021,7,12,0,13.12,0.24
017021,Borgosatollo,9130,8.4199,2021,8,11,0,8.76,0.95
017022,Borno,2519,30.496,2021,2,2,0,7.94,0.07
017023,Botticino,10641,18.4824,2021,6,6,0,5.64,0.32
017024,Bovegno,2040,47.9887,2021,2,2,0,9.8,0.04
017025,Bovezzo,7402,6.4114,2021,4,5,0,5.4,0.62
017026,Brandico,1707,8.3802,2021,1,2,0,5.86,0.12
017027,Braone,686,13.3567,2021,0,0,0,0.0,0.0
017028,Breno,4694,59.9347,2021,9,15,0,19.17,0.15
017029,Brescia,197304,90.3337,2021,723,953,8,36.64,8.0
017030,Brione,747,6.8968,2021,0,0,0,0.0,0.0
017031,Caino,2114,17.3082,2021,3,3,0,14.19,0.17
017032,Calcinato,13004,33.2958,2021,60,95,3,46.14,1.8
017033,Calvagese della Riviera,3585,11.7369,2021,4,4,1,11.16,0.34
017034,Calvisano,8369,44.8271,2021,6,8,0,7.17,0.13
017035,Capo di Ponte,2379,18.1074,2021,4,6,0,16.81,0.22
017036,Capovalle,346,22.9465,2021,1,2,1,28.9,0.04
017037,Capriano del Colle,4643,13.9676,2021,10,14,0,21.54,0.72
017038,Capriolo,9432,10.6009,2021,8,11,1,8.48,0.75
017039,Carpenedolo,12968,29.8418,2021,28,30,1,21.59,0.94
017040,Castegnato,8364,9.2048,2021,30,44,2,35.87,3.26
017041,Castelcovati,6683,6.1396,2021,2,2,0,2.99,0.33
017042,Castel Mella,10999,7.5285,2021,14,15,0,12.73,1.86
017043,Castenedolo,11530,26.195,2021,29,41,0,25.15,1.11
017044,Casto,1637,21.3362,2021,2,2,0,12.22,0.09
017045,Castrezzato,7459,13.6321,2021,6,7,0,8.04,0.44
017046,Cazzago San Martino,10839,22.3415,2021,20,23,0,18.45,0.9
017047,Cedegolo,1096,11.083,2021,2,2,0,18.25,0.18
017048,Cellatica,4901,6.5461,2021,2,6,0,4.08,0.31
017049,Cerveno,652,21.5525,2021,1,1,0,15.34,0.05
017050,Ceto,1793,32.3011,2021,4,7,0,22.31,0.12
017051,Cevo,831,35.4688,2021,0,0,0,0.0,0.0
017052,Chiari,19094,37.9592,2021,24,37,0,12.57,0.63
017053,Cigole,1477,9.9309,2021,0,0,0,0.0,0.0
017054,Cimbergo,534,24.713,2021,1,2,0,18.73,0.04
017055,Cividate Camuno,2725,3.3068,2021,2,3,0,7.34,0.6
017056,Coccaglio,8716,12.0465,2021,4,7,0,4.59,0.33
017057,Collebeato,4538,5.2698,2021,0,0,0,0.0,0.0
017058,Collio,2056,53.4749,2021,4,4,1,19.46,0.07
017059,Cologne,7517,13.7875,2021,8,18,0,10.64,0.58
017060,Comezzano-Cizzago,4009,15.437,2021,3,4,1,7.48,0.19
017061,Concesio,15644,19.0748,2021,17,21,1,10.87,0.89
017062,Corte Franca,7070,13.9733,2021,9,12,0,12.73,0.64
017063,Corteno Golgi,1909,82.6046,2021,7,7,1,36.67,0.08
017064,Corzano,1417,12.296,2021,0,0,0,0.0,0.0
017065,Darfo Boario Terme,15544,36.0712,2021,40,50,2,25.73,1.11
017066,Dello,5546,23.3209,2021,6,6,0,10.82,0.26
017067,Desenzano del Garda,29208,59.2622,2021,119,165,3,40.74,2.01
017068,Edolo,4443,88.9031,2021,5,7,0,11.25,0.06
017069,Erbusco,8708,16.2398,2021,25,30,0,28.71,1.54
017070,Esine,5157,30.3061,2021,11,19,0,21.33,0.36
017071,Fiesse,1985,16.0159,2021,1,1,0,5.04,0.06
017072,Flero,8871,9.8367,2021,6,11,1,6.76,0.61
017073,Gambara,4560,31.5861,2021,4,4,0,8.77,0.13
017074,Gardone Riviera,2642,21.393,2021,5,6,0,18.93,0.23
017075,Gardone Val Trompia,11407,26.6562,2021,6,12,0,5.26,0.23
017076,Gargnano,2761,76.7514,2021,5,5,0,18.11,0.07
017077,Gavardo,12258,29.7959,2021,14,26,1,11.42,0.47
017078,Ghedi,18521,60.8401,2021,48,58,2,25.92,0.79
017079,Gianico,2134,13.3811,2021,4,7,0,18.74,0.3
017080,Gottolengo,4959,29.2837,2021,6,10,1,12.1,0.2
017081,Gussago,16488,25.0891,2021,11,13,0,6.67,0.44
017082,Idro,1878,22.8902,2021,2,2,0,10.65,0.09
017083,Incudine,346,19.6657,2021,2,5,0,57.8,0.1
017084,Irma,132,4.9347,2021,0,0,0,0.0,0.0
017085,Iseo,8994,28.4194,2021,20,27,2,22.24,0.7
017086,Isorella,4075,15.3283,2021,4,4,1,9.82,0.26
017087,Lavenone,486,31.8235,2021,2,2,1,41.15,0.06
017088,Leno,14187,58.4516,2021,21,34,0,14.8,0.36
017089,Limone sul Garda,1164,23.0259,2021,1,2,0,8.59,0.04
017090,Lodrino,1631,16.4987,2021,0,0,0,0.0,0.0
017091,Lograto,3795,12.4335,2021,4,9,0,10.54,0.32
017092,Lonato del Garda,16821,68.1954,2021,70,98,1,41.61,1.03
017093,Longhena,562,3.4707,2021,1,1,0,17.79,0.29
017094,Losine,607,6.2553,2021,1,1,0,16.47,0.16
017095,Lozio,377,23.7425,2021,1,1,0,26.53,0.04
017096,Lumezzane,21669,31.7179,2021,6,7,0,2.77,0.19
017097,Maclodio,1476,5.0958,2021,1,1,0,6.78,0.2
017098,Magasa,106,19.1109,2021,0,0,0,0.0,0.0
017099,Mairano,3486,11.5281,2021,3,4,0,8.61,0.26
017100,Malegno,1978,6.8941,2021,6,8,0,30.33,0.87
017101,Malonno,3068,31.4567,2021,5,9,0,16.3,0.16
017102,Manerba del Garda,5412,36.6294,2021,12,15,0,22.17,0.33
017103,Manerbio,13216,27.8839,2021,19,30,0,14.38,0.68
017104,Marcheno,4172,22.7392,2021,6,7,0,14.38,0.26
017105,Marmentino,656,18.0348,2021,0,0,0,0.0,0.0
017106,Marone,3117,23.9307,2021,8,12,0,25.67,0.33
017107,Mazzano,12470,15.7265,2021,40,53,2,32.08,2.54
017108,Milzano,1764,8.4888,2021,4,4,0,22.68,0.47
017109,Moniga del Garda,2579,14.6529,2021,1,1,0,3.88,0.07
017110,Monno,528,31.0259,2021,2,2,0,37.88,0.06
017111,Monte Isola,1644,12.6051,2021,0,0,0,0.0,0.0
017112,Monticelli Brusati,4563,10.8908,2021,7,9,0,15.34,0.64
017113,Montichiari,26011,81.6613,2021,68,93,2,26.14,0.83
017114,Montirone,5077,10.5181,2021,8,12,1,15.76,0.76
017115,Mura,776,12.5067,2021,0,0,0,0.0,0.0
017116,Muscoline,2653,10.078,2021,2,3,0,7.54,0.2
017117,Nave,10640,27.2115,2021,9,12,0,8.46,0.33
017118,Niardo,1987,22.1574,2021,2,2,0,10.07,0.09
017119,Nuvolento,3888,7.4576,2021,7,7,0,18.0,0.94
017120,Nuvolera,4705,13.3116,2021,8,9,0,17.0,0.6
017121,Odolo,1897,6.5439,2021,3,6,0,15.81,0.46
017122,Offlaga,4078,23.0333,2021,6,8,1,14.71,0.26
017123,Ome,3185,9.8482,2021,6,7,0,18.84,0.61
017124,Ono San Pietro,973,13.7797,2021,0,0,0,0.0,0.0
017125,Orzinuovi,12349,47.8684,2021,19,23,2,15.39,0.4
017126,Orzivecchi,2416,9.9376,2021,3,3,0,12.42,0.3
017127,Ospitaletto,14620,9.2903,2021,17,21,1,11.63,1.83
017128,Ossimo,1454,14.8578,2021,2,4,0,13.76,0.13
017129,Padenghe sul Garda,4696,26.8091,2021,13,18,0,27.68,0.48
017130,Paderno Franciacorta,3620,5.608,2021,3,3,0,8.29,0.53
017131,Paisco Loveno,173,35.8656,2021,0,0,0,0.0,0.0
017132,Paitone,2148,8.0034,2021,2,2,0,9.31,0.25
017133,Palazzolo sull'Oglio,19940,23.0393,2021,55,73,0,27.58,2.39
017134,Paratico,4846,6.1816,2021,13,18,1,26.83,2.1
017135,Paspardo,587,11.1537,2021,0,0,0,0.0,0.0
017136,Passirano,6933,13.3907,2021,15,19,1,21.64,1.12
017137,Pavone del Mella,2731,11.6134,2021,3,5,0,10.98,0.26
017138,San Paolo,4442,18.8177,2021,4,4,0,9.0,0.21
017139,Pertica Alta,556,20.9152,2021,0,0,0,0.0,0.0
017140,Pertica Bassa,585,30.1258,2021,0,0,0,0.0,0.0
017141,Pezzaze,1450,21.4894,2021,1,1,0,6.9,0.05
017142,Pian Camuno,4701,10.945,2021,9,14,1,19.14,0.82
017143,Pisogne,7882,49.2273,2021,17,22,1,21.57,0.35
017144,Polaveno,2448,9.2011,2021,3,3,0,12.25,0.33
017145,Polpenazze del Garda,2691,9.1195,2021,5,5,0,18.58,0.55
017146,Pompiano,3759,15.2734,2021,2,2,0,5.32,0.13
017147,Poncarale,5182,12.6432,2021,5,5,0,9.65,0.4
017148,Ponte di Legno,1746,100.426,2021,11,13,1,63.0,0.11
017149,Pontevico,7002,29.207,2021,14,17,1,19.99,0.48
017150,Pontoglio,6872,11.0859,2021,6,7,0,8.73,0.54
017151,Pozzolengo,3553,21.3264,2021,10,11,0,28.15,0.47
017152,Pralboino,2816,17.1622,2021,5,7,0,17.76,0.29
017153,Preseglie,1497,11.4524,2021,0,0,0,0.0,0.0
017155,Prevalle,6838,9.9891,2021,9,13,0,13.16,0.9
017156,Provaglio d'Iseo,7202,16.1597,2021,10,15,0,13.89,0.62
017157,Provaglio Val Sabbia,892,14.8506,2021,0,0,0,0.0,0.0
017158,Puegnago del Garda,3483,10.9716,2021,8,10,0,22.97,0.73
017159,Quinzano d'Oglio,6185,21.4527,2021,2,2,0,3.23,0.09
017160,Remedello,3356,21.4624,2021,1,1,0,2.98,0.05
017161,Rezzato,13341,18.2064,2021,50,65,1,37.48,2.75
017162,Roccafranca,4792,19.1322,2021,5,6,0,10.43,0.26
017163,Rodengo Saiano,9753,12.8593,2021,16,23,0,16.41,1.24
017164,Roè Volciano,4341,5.8207,2021,11,24,0,25.34,1.89
017165,Roncadelle,9351,9.3899,2021,28,45,1,29.94,2.98
017166,Rovato,19189,26.0941,2021,48,59,0,25.01,1.84
017167,Rudiano,5854,9.8454,2021,3,5,1,5.12,0.3
017168,Sabbio Chiese,3946,18.4472,2021,6,13,1,15.21,0.33
017169,Sale Marasino,3299,16.5869,2021,5,6,0,15.16,0.3
017170,Salò,10494,27.3048,2021,29,34,0,27.63,1.06
017171,San Felice del Benaco,3471,20.2166,2021,0,0,0,0.0,0.0
017172,San Gervasio Bresciano,2642,10.5028,2021,4,5,0,15.14,0.38
017173,San Zeno Naviglio,4735,6.2531,2021,15,23,0,31.68,2.4
017174,Sarezzo,13199,17.679,2021,12,16,0,9.09,0.68
017175,Saviore dell'Adamello,853,84.2677,2021,0,0,0,0.0,0.0
017176,Sellero,1407,14.4711,2021,5,5,0,35.54,0.35
017177,Seniga,1442,13.5719,2021,1,1,0,6.93,0.07
017178,Serle,3039,18.4273,2021,0,0,0,0.0,0.0
017179,Sirmione,8349,26.248,2021,11,13,1,13.18,0.42
017180,Soiano del Lago,1920,5.7734,2021,1,1,0,5.21,0.17
017181,Sonico,1226,60.892,2021,5,6,0,40.78,0.08
017182,Sulzano,1915,10.4396,2021,7,10,1,36.55,0.67
017183,Tavernole sul Mella,1213,19.8075,2021,6,7,0,49.46,0.3
017184,Temù,1103,43.257,2021,8,13,1,72.53,0.18
017185,Tignale,1203,45.8569,2021,5,7,0,41.56,0.11
017186,Torbole Casaglia,6409,13.4393,2021,7,7,0,10.92,0.52
017187,Toscolano-Maderno,7593,58.1706,2021,7,10,1,9.22,0.12
017188,Travagliato,13743,17.7358,2021,21,32,1,15.28,1.18
017189,Tremosine sul Garda,2066,72.6815,2021,4,3,2,19.36,0.06
017190,Trenzano,5427,20.1018,2021,5,7,0,9.21,0.25
017191,Treviso Bresciano,520,17.7332,2021,0,0,0,0.0,0.0
017192,Urago d'Oglio,3707,10.6801,2021,6,9,0,16.19,0.56
017193,Vallio Terme,1407,14.8574,2021,2,3,0,14.21,0.13
017194,Valvestino,171,31.1204,2021,1,1,0,58.48,0.03
017195,Verolanuova,8048,25.7595,2021,13,19,0,16.15,0.5
017196,Verolavecchia,3754,21.0635,2021,4,4,0,10.66,0.19
017197,Vestone,4216,12.9638,2021,3,4,0,7.12,0.23
017198,Vezza d'Oglio,1465,54.1472,2021,2,2,0,13.65,0.04
017199,Villa Carcina,10594,14.2195,2021,5,5,0,4.72,0.35
017200,Villachiara,1360,16.865,2021,1,1,0,7.35,0.06
017201,Villanuova sul Clisi,5784,9.1011,2021,14,20,0,24.2,1.54
017202,Vione,634,35.2649,2021,1,1,0,15.77,0.03
017203,Visano,2000,11.2237,2021,3,3,0,15.0,0.27
017204,Vobarno,8199,53.2214,2021,16,24,1,19.51,0.3
017205,Zone,1022,19.6815,2021,1,2,0,9.78,0.05
017206,Piancogno,4709,14.3021,2021,7,10,0,14.87,0.49
018001,Alagna,808,8.3442,2021,0,0,0,0.0,0.0
018002,Albaredo Arnaboldi,236,8.757,2021,1,1,0,42.37,0.11
018003,Albonese,510,4.3279,2021,0,0,0,0.0,0.0
018004,Albuzzano,3571,15.4488,2021,7,10,0,19.6,0.45
018005,Arena Po,1538,22.4871,2021,10,13,0,65.02,0.44
018006,Badia Pavese,385,5.0572,2021,2,1,1,51.95,0.4
018007,Bagnaria,633,16.6641,2021,3,5,1,47.39,0.18
018008,Barbianello,867,11.7124,2021,1,1,0,11.53,0.09
018009,Bascapè,1777,13.338,2021,4,4,0,22.51,0.3
018011,Bastida Pancarana,957,12.5,2021,2,4,0,20.9,0.16
018012,Battuda,692,7.1426,2021,6,6,0,86.71,0.84
018013,Belgioioso,6165,24.6867,2021,4,4,0,6.49,0.16
018014,Bereguardo,2844,17.8636,2021,10,14,0,35.16,0.56
018015,Borgarello,2613,4.8364,2021,8,12,0,30.62,1.65
018016,Borgo Priolo,1325,28.8094,2021,1,1,0,7.55,0.03
018017,Borgoratto Mormorolo,409,16.1043,2021,0,0,0,0.0,0.0
018018,Borgo San Siro,926,17.6391,2021,3,8,0,32.4,0.17
018019,Bornasco,2647,12.9286,2021,5,5,2,18.89,0.39
018020,Bosnasco,614,4.8363,2021,3,4,0,48.86,0.62
018021,Brallo di Pregola,524,46.1441,2021,1,1,0,19.08,0.02
018022,Breme,708,18.8137,2021,1,2,0,14.12,0.05
018023,Bressana Bottarone,3434,12.6873,2021,3,4,0,8.74,0.24
018024,Broni,9545,20.8467,2021,19,29,1,19.91,0.91
018025,Calvignano,110,6.9837,2021,0,0,0,0.0,0.0
018026,Campospinoso,1074,3.6864,2021,0,0,0,0.0,0.0
018027,Candia Lomellina,1459,27.8967,2021,1,0,1,6.85,0.04
018029,Canneto Pavese,1330,5.8147,2021,3,6,0,22.56,0.52
018030,Carbonara al Ticino,1422,14.7807,2021,4,4,0,28.13,0.27
018031,Casanova Lonati,464,4.6302,2021,0,0,0,0.0,0.0
018032,Casatisma,882,5.4774,2021,4,6,0,45.35,0.73
018033,Casei Gerola,2372,24.805,2021,5,6,0,21.08,0.2
018034,Casorate Primo,8802,9.7359,2021,14,19,1,15.91,1.44
018035,Cassolnovo,6796,31.7358,2021,10,14,0,14.71,0.32
018036,Castana,721,5.2772,2021,0,0,0,0.0,0.0
018037,Casteggio,6552,17.6617,2021,8,9,0,12.21,0.45
018038,Castelletto di Branduzzo,971,11.7724,2021,3,3,1,30.9,0.25
018039,Castello d'Agogna,1067,10.7444,2021,3,4,1,28.12,0.28
018040,Castelnovetto,542,18.2141,2021,0,0,0,0.0,0.0
018041,Cava Manara,6598,17.259,2021,24,36,0,36.37,1.39
018042,Cecima,229,10.1244,2021,0,0,0,0.0,0.0
018043,Ceranova,2249,4.5977,2021,2,5,0,8.89,0.44
018044,Ceretto Lomellina,178,7.3786,2021,0,0,0,0.0,0.0
018045,Cergnago,698,13.5598,2021,0,0,0,0.0,0.0
018046,Certosa di Pavia,5407,10.8579,2021,6,10,0,11.1,0.55
018047,Cervesina,1129,12.4109,2021,2,2,0,17.71,0.16
018048,Chignolo Po,3915,23.3884,2021,15,28,0,38.31,0.64
018049,Cigognola,1303,7.8757,2021,4,7,0,30.7,0.51
018050,Cilavegna,5333,18.0511,2021,3,3,0,5.63,0.17
018051,Codevilla,946,12.9551,2021,4,6,0,42.28,0.31
018052,Confienza,1561,26.8065,2021,1,1,0,6.41,0.04
018053,Copiano,1734,4.3401,2021,4,8,0,23.07,0.92
018054,Corana,762,12.871,2021,3,4,0,39.37,0.23
018057,Corvino San Quirico,977,4.3728,2021,2,3,0,20.47,0.46
018058,Costa de' Nobili,381,11.8242,2021,1,1,0,26.25,0.08
018059,Cozzo,369,17.6095,2021,2,5,1,54.2,0.11
018060,Cura Carpignano,4881,11.0854,2021,11,16,0,22.54,0.99
018061,Dorno,4522,30.5665,2021,2,2,0,4.42,0.07
018062,Ferrera Erbognone,1079,19.1708,2021,1,2,0,9.27,0.05
018063,Filighera,811,8.2478,2021,2,2,0,24.66,0.24
018064,Fortunago,356,17.8248,2021,0,0,0,0.0,0.0
018065,Frascarolo,1107,24.1753,2021,1,2,0,9.03,0.04
018066,Galliavola,176,9.2313,2021,0,0,0,0.0,0.0
018067,Gambarana,203,11.7761,2021,1,2,0,49.26,0.08
018068,Gambolò,9649,51.703,2021,3,7,1,3.11,0.06
018069,Garlasco,9443,39.176,2021,23,24,0,24.36,0.59
018071,Gerenzago,1388,5.4113,2021,1,1,0,7.2,0.18
018072,Giussago,5229,24.7226,2021,3,4,0,5.74,0.12
018073,Godiasco Salice Terme,3182,20.6103,2021,0,0,0,0.0,0.0
018074,Golferenzo,182,4.4207,2021,0,0,0,0.0,0.0
018075,Gravellona Lomellina,2703,20.3439,2021,1,1,0,3.7,0.05
018076,Gropello Cairoli,4343,26.216,2021,16,23,2,36.84,0.61
018077,Inverno e Monteleone,1460,9.6414,2021,8,7,2,54.79,0.83
018078,Landriano,6420,15.5872,2021,10,17,0,15.58,0.64
018079,Langosco,367,15.8206,2021,0,0,0,0.0,0.0
018080,Lardirago,1139,5.3416,2021,5,6,0,43.9,0.94
018081,Linarolo,2817,13.166,2021,1,1,0,3.55,0.08
018082,Lirio,130,1.7457,2021,0,0,0,0.0,0.0
018083,Lomello,2042,22.3585,2021,1,1,0,4.9,0.04
018084,Lungavilla,2445,6.8204,2021,2,2,0,8.18,0.29
018085,Magherno,1733,5.2532,2021,2,6,0,11.54,0.38
018086,Marcignago,2467,10.1177,2021,0,0,0,0.0,0.0
018087,Marzano,1663,9.2895,2021,4,9,0,24.05,0.43
018088,Mede,6281,32.8944,2021,4,5,1,6.37,0.12
018089,Menconico,344,28.1384,2021,2,2,0,58.14,0.07
018090,Mezzana Bigli,1026,19.0204,2021,1,3,0,9.75,0.05
018091,Mezzana Rabattone,469,7.0642,2021,0,0,0,0.0,0.0
018092,Mezzanino,1341,12.5106,2021,3,3,0,22.37,0.24
018093,Miradolo Terme,3643,9.5559,2021,2,4,0,5.49,0.21
018094,Montalto Pavese,872,19.0651,2021,2,2,0,22.94,0.1
018095,Montebello della Battaglia,1512,15.7416,2021,13,16,1,85.98,0.83
018096,Montecalvo Versiggia,524,11.4035,2021,1,2,0,19.08,0.09
018097,Montescano,419,2.4046,2021,0,0,0,0.0,0.0
018098,Montesegale,258,14.9744,2021,0,0,0,0.0,0.0
018099,Monticelli Pavese,659,20.1925,2021,0,0,0,0.0,0.0
018100,Montù Beccaria,1623,15.4933,2021,1,2,0,6.16,0.06
018101,Mornico Losana,600,8.2991,2021,0,0,0,0.0,0.0
018102,Mortara,15395,51.9694,2021,27,37,3,17.54,0.52
018103,Nicorvo,296,8.0764,2021,0,0,0,0.0,0.0
018104,Olevano di Lomellina,727,15.381,2021,0,0,0,0.0,0.0
018105,Oliva Gessi,163,3.9101,2021,0,0,0,0.0,0.0
018106,Ottobiano,1068,24.9793,2021,2,3,0,18.73,0.08
018107,Palestro,1829,18.8064,2021,1,1,0,5.47,0.05
018108,Pancarana,308,6.1018,2021,0,0,0,0.0,0.0
018109,Parona,1838,9.3012,2021,1,1,0,5.44,0.11
018110,Pavia,71122,63.2453,2021,335,443,1,47.1,5.3
018111,Pietra de' Giorgi,778,11.2007,2021,0,0,0,0.0,0.0
018112,Pieve Albignola,849,18.153,2021,6,13,0,70.67,0.33
018113,Pieve del Cairo,1745,25.1059,2021,2,1,1,11.46,0.08
018114,Pieve Porto Morone,2580,16.3963,2021,4,8,0,15.5,0.24
018115,Pinarolo Po,1666,11.3078,2021,0,0,0,0.0,0.0
018116,Pizzale,693,7.0903,2021,2,5,0,28.86,0.28
018117,Ponte Nizza,760,22.9572,2021,2,3,0,26.32,0.09
018118,Portalbera,1441,4.4798,2021,4,5,0,27.76,0.89
018119,Rea,402,2.1597,2021,0,0,0,0.0,0.0
018120,Redavalle,1032,5.4149,2021,4,9,0,38.76,0.74
018121,Retorbido,1546,11.6677,2021,8,10,0,51.75,0.69
018122,Rivanazzano Terme,5169,28.9155,2021,21,37,0,40.63,0.73
018123,Robbio,5733,40.5407,2021,3,5,1,5.23,0.07
018124,Robecco Pavese,531,6.9345,2021,2,4,0,37.66,0.29
018125,Rocca de' Giorgi,68,10.4966,2021,0,0,0,0.0,0.0
018126,Rocca Susella,208,12.7641,2021,1,1,0,48.08,0.08
018127,Rognano,638,9.3647,2021,4,4,0,62.7,0.43
018128,Romagnese,618,29.7174,2021,1,1,0,16.18,0.03
018129,Roncaro,1533,5.051,2021,2,3,0,13.05,0.4
018130,Rosasco,543,19.5525,2021,0,0,0,0.0,0.0
018131,Rovescala,870,8.4128,2021,0,0,0,0.0,0.0
018133,San Cipriano Po,477,8.5045,2021,0,0,0,0.0,0.0
018134,San Damiano al Colle,633,6.4309,2021,0,0,0,0.0,0.0
018135,San Genesio ed Uniti,3968,9.2687,2021,5,5,1,12.6,0.54
018136,San Giorgio di Lomellina,1034,25.4521,2021,1,1,0,9.67,0.04
018137,San Martino Siccomario,6416,14.2906,2021,14,26,1,21.82,0.98
018138,Sannazzaro de' Burgondi,5149,23.3323,2021,7,11,0,13.59,0.3
018139,Santa Cristina e Bissone,1881,22.4207,2021,8,14,0,42.53,0.36
018140,Santa Giuletta,1548,11.5912,2021,5,15,0,32.3,0.43
018141,Sant'Alessio con Vialone,962,6.5572,2021,1,1,0,10.4,0.15
018142,Santa Margherita di Staffora,448,36.9011,2021,0,0,0,0.0,0.0
018143,Santa Maria della Versa,2296,18.4738,2021,2,2,0,8.71,0.11
018144,Sant'Angelo Lomellina,798,10.4973,2021,0,0,0,0.0,0.0
018145,San Zenone al Po,553,6.8927,2021,1,1,0,18.08,0.15
